Company Code,Plant,Material,Material Description,Material Doc.Item,Posting Date,Storage Location,Movement Type,Qty in unit of entry,Unit of Entry,Cost Center,Currency,Amt.in Loc.Cur.,Local Entry Time,User Name,Document Header Text
2310,2311,23003837010F,HOUSING LH R.L. AU426PA – ECE,4,3/23/2024,702,551,-7,PC,31100PR034,MXN,-154.64,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837010F,HOUSING LH R.L. AU426PA – ECE,6,3/23/2024,702,551,-3,PC,31100PR034,MXN,-66.28,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837010F,HOUSING LH R.L. AU426PA – ECE,1,3/23/2024,702,551,-4,PC,31100PR034,MXN,-88.37,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837010F,HOUSING LH R.L. AU426PA – ECE,9,3/23/2024,702,551,-2,PC,31100PR034,MXN,-44.18,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837020D,OUTERLENS LH R.L. AU426PA - ECE,2,3/23/2024,702,551,-4,PC,31100PR034,MXN,-75.6,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837020D,OUTERLENS LH R.L. AU426PA - ECE,5,3/23/2024,702,551,-7,PC,31100PR034,MXN,-132.3,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837020D,OUTERLENS LH R.L. AU426PA - ECE,7,3/23/2024,702,551,-3,PC,31100PR034,MXN,-56.7,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837020D,OUTERLENS LH R.L. AU426PA - ECE,10,3/23/2024,702,551,-2,PC,31100PR034,MXN,-37.8,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837031D,BEZEL MTLZ LH R.L. AU426PA - ECE,15,3/23/2024,702,551,-2,PC,31100PR034,MXN,-40.32,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837031D,BEZEL MTLZ LH R.L. AU426PA - ECE,12,3/23/2024,702,551,-7,PC,31100PR034,MXN,-141.11,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837031D,BEZEL MTLZ LH R.L. AU426PA - ECE,13,3/23/2024,702,551,-3,PC,31100PR034,MXN,-60.48,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837031D,BEZEL MTLZ LH R.L. AU426PA - ECE,14,3/23/2024,702,551,-4,PC,31100PR034,MXN,-80.64,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837080D,METAL CIRCUIT -LH- PART1 Q5,3,3/23/2024,702,551,-4,PC,31100PR034,MXN,-20,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837080D,METAL CIRCUIT -LH- PART1 Q5,8,3/23/2024,702,551,-3,PC,31100PR034,MXN,-15,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003837090A,METAL CIRCUIT LH- AU426PA PART2,11,3/23/2024,702,551,-2,PC,31100PR034,MXN,-11.38,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003838010F,HOUSING RH R.L. AU426PA – ECE,20,3/23/2024,702,551,-2,PC,31100PR034,MXN,-44.18,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003838010F,HOUSING RH R.L. AU426PA – ECE,16,3/23/2024,702,551,-4,PC,31100PR034,MXN,-88.37,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003838020D,OUTERLENS RH R.L. AU426PA - ECE,17,3/23/2024,702,551,-4,PC,31100PR034,MXN,-75.6,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003838020D,OUTERLENS RH R.L. AU426PA - ECE,21,3/23/2024,702,551,-2,PC,31100PR034,MXN,-37.8,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003838080D,METAL CIRCUIT -RH- PART1 Q5,22,3/23/2024,702,551,-2,PC,31100PR034,MXN,-10,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003838080D,METAL CIRCUIT -RH- PART1 Q5,18,3/23/2024,702,551,-4,PC,31100PR034,MXN,-20,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003838090A,METAL CIRCUIT RH- AU426PA PART2,23,3/23/2024,702,551,-2,PC,31100PR034,MXN,-11.38,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003838090A,METAL CIRCUIT RH- AU426PA PART2,19,3/23/2024,702,551,-4,PC,31100PR034,MXN,-22.76,23.03.2024  07:30:38,MAYERODR,l19 3t 22.03.24
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:45,B-P0A-2310,4513539
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:45,B-P0A-2310,4513540
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:46,B-P0A-2310,4513541
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:46,B-P0A-2310,4513542
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:46,B-P0A-2310,4513543
2310,2311,23003784020A,OUTER LENS RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR017,MXN,-26.92,23.03.2024  07:35:47,B-P0A-2310,4513533
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:47,B-P0A-2310,4513537
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:47,B-P0A-2310,4513534
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:47,B-P0A-2310,4513536
2310,2311,23003837031D,BEZEL MTLZ LH R.L. AU426PA - ECE,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-20.16,23.03.2024  07:35:48,B-P0A-2310,4513546
2310,2311,23003838031D,BEZEL MTLZ RH R.L. AU426PA - ECE,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-20.16,23.03.2024  07:35:48,B-P0A-2310,4513544
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:48,B-P0A-2310,4513545
2310,2311,2300250407AD,BEZEL MTLZ T2 PA2 SUV,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-114.56,23.03.2024  07:35:49,B-P0A-2310,4513530
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:35:49,B-P0A-2310,4513532
2310,2311,2300520543AD,REFLECTOR MTLZ T2 PA2 SUV,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-118.15,23.03.2024  07:35:49,B-P0A-2310,4513531
2310,2311,23003838030D,BEZEL  RH R.L. AU426PA - ECE,1,3/23/2024,701,551,-1,PC,31100PR038,MXN,-12.02,23.03.2024  07:35:50,B-P0A-2310,4513528
2310,2311,23003838030D,BEZEL  RH R.L. AU426PA - ECE,1,3/23/2024,701,551,-1,PC,31100PR038,MXN,-12.02,23.03.2024  07:35:50,B-P0A-2310,4513529
2310,2311,23003838031D,BEZEL MTLZ RH R.L. AU426PA - ECE,1,3/23/2024,702,131,1,PC,,MXN,20.16,23.03.2024  07:35:54,B-P0A-2310,4513544
2310,2311,23003837031D,BEZEL MTLZ LH R.L. AU426PA - ECE,1,3/23/2024,702,131,1,PC,,MXN,20.16,23.03.2024  07:35:55,B-P0A-2310,4513546
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:35:55,B-P0A-2310,4513545
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:35:57,B-P0A-2310,4513547
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:35:59,B-P0A-2310,4513548
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:36:01,B-P0A-2310,4513549
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:03,B-P0A-2310,4513542
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:03,B-P0A-2310,4513543
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:04,B-P0A-2310,4513541
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:05,B-P0A-2310,4513540
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:06,B-P0A-2310,4513539
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:36:07,B-P0A-2310,4513538
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:09,B-P0A-2310,4513537
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:10,B-P0A-2310,4513536
2310,2311,23003785040C,INNER FILTER LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,84,PC,,MXN,761.72,23.03.2024  07:36:11,B-P0A-2310,4513535
2310,2311,23003784020A,OUTER LENS RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,26.92,23.03.2024  07:36:12,B-P0A-2310,4513533
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:12,B-P0A-2310,4513534
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:36:13,B-P0A-2310,4513532
2310,2311,2300520543AD,REFLECTOR MTLZ T2 PA2 SUV,1,3/23/2024,702,131,1,PC,,MXN,118.15,23.03.2024  07:36:14,B-P0A-2310,4513531
2310,2311,2300250407AD,BEZEL MTLZ T2 PA2 SUV,1,3/23/2024,702,131,1,PC,,MXN,114.56,23.03.2024  07:36:15,B-P0A-2310,4513530
2310,2311,23003838030D,BEZEL  RH R.L. AU426PA - ECE,1,3/23/2024,701,131,1,PC,,MXN,12.02,23.03.2024  07:36:16,B-P0A-2310,4513529
2310,2311,23003838030D,BEZEL  RH R.L. AU426PA - ECE,1,3/23/2024,701,131,1,PC,,MXN,12.02,23.03.2024  07:36:17,B-P0A-2310,4513528
2310,2311,23003785031B,BEZEL MTLZ LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-32.71,23.03.2024  07:45:36,B-P0A-2310,4513593
2310,2311,23003785051A,STOP REFLECTOR MTLZ LH TL VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-8.7,23.03.2024  07:45:36,B-P0A-2310,4513590
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:45:36,B-P0A-2310,4513591
2310,2311,23003631052C,EYE BEZEL LH T2 VW372 MEXICO (BLACK),1,3/23/2024,701,551,-1,PC,31100PR014,MXN,-4.5,23.03.2024  07:45:37,B-P0A-2310,4513570
2310,2311,23003784051A,STOP REFLECTOR MTLZ RH TL VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-8.7,23.03.2024  07:45:37,B-P0A-2310,4513587
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:45:37,B-P0A-2310,4513575
2310,2311,23003784031B,BEZEL MTLZ RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-32.71,23.03.2024  07:45:38,B-P0A-2310,4513595
2310,2311,23003785020A,OUTER LENS LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR017,MXN,-26.92,23.03.2024  07:45:38,B-P0A-2310,4513597
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:45:38,B-P0A-2310,4513569
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:45:38,B-P0A-2310,4513565
2310,2311,23003784020A,OUTER LENS RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR017,MXN,-26.92,23.03.2024  07:45:39,B-P0A-2310,4513601
2310,2311,23003785020A,OUTER LENS LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR017,MXN,-26.92,23.03.2024  07:45:39,B-P0A-2310,4513600
2310,2311,23003837030D,BEZEL  LH R.L. AU426PA - ECE,1,3/23/2024,701,551,-1,PC,31100PR038,MXN,-12.02,23.03.2024  07:45:39,B-P0A-2310,4513598
2310,2311,23003837030D,BEZEL  LH R.L. AU426PA - ECE,1,3/23/2024,701,551,-1,PC,31100PR038,MXN,-12.02,23.03.2024  07:45:40,B-P0A-2310,4513585
2310,2311,23003837041C,REFLECTOR MTLZ LH R.L. AU426PA -,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-39.82,23.03.2024  07:45:40,B-P0A-2310,4513583
2310,2311,23003838041C,REFLECTOR MTLZ RH R.L. AU426PA -,1,3/23/2024,702,551,-1,PC,31100PR018,MXN,-39.82,23.03.2024  07:45:40,B-P0A-2310,4513582
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:45:40,B-P0A-2310,4513553
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:45:41,B-P0A-2310,4513586
2310,2311,23003784051A,STOP REFLECTOR MTLZ RH TL VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,8.7,23.03.2024  07:45:42,B-P0A-2310,4513587
2310,2311,23003837030D,BEZEL  LH R.L. AU426PA - ECE,1,3/23/2024,701,131,1,PC,,MXN,12.02,23.03.2024  07:45:43,B-P0A-2310,4513585
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:45:44,B-P0A-2310,4513584
2310,2311,23003837041C,REFLECTOR MTLZ LH R.L. AU426PA -,1,3/23/2024,702,131,1,PC,,MXN,39.82,23.03.2024  07:45:46,B-P0A-2310,4513583
2310,2311,2300500541AE,REFLECTOR T2 PA1 COUPE,1,3/23/2024,701,131,36,PC,,MXN,"2,765.52",23.03.2024  07:45:47,B-P0A-2310,4513588
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:45:48,B-P0A-2310,4513589
2310,2311,23003785051A,STOP REFLECTOR MTLZ LH TL VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,8.7,23.03.2024  07:45:50,B-P0A-2310,4513590
2310,2311,23003838041C,REFLECTOR MTLZ RH R.L. AU426PA -,1,3/23/2024,702,131,1,PC,,MXN,39.82,23.03.2024  07:45:51,B-P0A-2310,4513582
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:45:52,B-P0A-2310,4513591
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:45:54,B-P0A-2310,4513592
2310,2311,23003785031B,BEZEL MTLZ LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,32.71,23.03.2024  07:45:56,B-P0A-2310,4513593
2310,2311,23003784031B,BEZEL MTLZ RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,32.71,23.03.2024  07:45:57,B-P0A-2310,4513595
2310,2311,2300500541AE,REFLECTOR T2 PA1 COUPE,1,3/23/2024,701,131,36,PC,,MXN,"2,765.52",23.03.2024  07:45:57,B-P0A-2310,4513594
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:45:58,B-P0A-2310,4513596
2310,2311,23003785020A,OUTER LENS LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,26.92,23.03.2024  07:45:59,B-P0A-2310,4513597
2310,2311,23003837030D,BEZEL  LH R.L. AU426PA - ECE,1,3/23/2024,701,131,1,PC,,MXN,12.02,23.03.2024  07:46:00,B-P0A-2310,4513598
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:01,B-P0A-2310,4513599
2310,2311,23003785020A,OUTER LENS LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,26.92,23.03.2024  07:46:03,B-P0A-2310,4513600
2310,2311,23003784020A,OUTER LENS RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,26.92,23.03.2024  07:46:04,B-P0A-2310,4513601
2310,2311,23003784020A,OUTER LENS RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,1,PC,,MXN,26.92,23.03.2024  07:46:05,B-P0A-2310,4513602
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:07,B-P0A-2310,4513603
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:46:08,B-P0A-2310,4513604
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:10,B-P0A-2310,4513550
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:46:12,B-P0A-2310,4513551
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:13,B-P0A-2310,4513552
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:46:15,B-P0A-2310,4513553
2310,2311,23003838040C,REFLECTOR RH R.L. AU426PA -,1,3/23/2024,701,131,45,PC,,MXN,"1,479.65",23.03.2024  07:46:16,B-P0A-2310,4513554
2310,2311,23003837040C,REFLECTOR LH R.L. AU426PA -,1,3/23/2024,701,131,45,PC,,MXN,"1,479.65",23.03.2024  07:46:17,B-P0A-2310,4513555
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:18,B-P0A-2310,4513556
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:20,B-P0A-2310,4513557
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:46:22,B-P0A-2310,4513558
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:24,B-P0A-2310,4513559
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:46:25,B-P0A-2310,4513560
2310,2311,233CN945093R,3CN.945.093R APP SUV SAE LIT EMBLEM 416P,1,3/23/2024,702,131,20,PC,,MXN,"29,769.55",23.03.2024  07:46:27,B-P0A-2310,4513362
2310,2311,23F03837000D,80A 945 069D REAR LAMP LH AU426PA Q5 ECE,1,3/23/2024,702,131,96,PC,,MXN,"15,716.14",23.03.2024  07:46:30,B-P0A-2310,4513246
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:31,B-P0A-2310,4513563
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:34,B-P0A-2310,4513564
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:46:36,B-P0A-2310,4513565
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:46:37,B-P0A-2310,4513566
2310,2311,23003784051A,STOP REFLECTOR MTLZ RH TL VW416 FL T1,1,3/23/2024,702,131,36,PC,,MXN,313.36,23.03.2024  07:46:38,B-P0A-2310,4513567
2310,2311,2300250407AD,BEZEL MTLZ T2 PA2 SUV,1,3/23/2024,702,131,36,PC,,MXN,"4,124.12",23.03.2024  07:46:39,B-P0A-2310,4513568
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:46:39,B-P0A-2310,4513569
2310,2311,23003631052C,EYE BEZEL LH T2 VW372 MEXICO (BLACK),1,3/23/2024,701,131,1,PC,,MXN,4.5,23.03.2024  07:46:40,B-P0A-2310,4513570
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:42,B-P0A-2310,4513571
2310,2311,23003784020A,OUTER LENS RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,10,PC,,MXN,269.16,23.03.2024  07:46:44,B-P0A-2310,4513572
2310,2311,23003784020A,OUTER LENS RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,10,PC,,MXN,269.16,23.03.2024  07:46:45,B-P0A-2310,4513573
2310,2311,2300500541AE,REFLECTOR T2 PA1 COUPE,1,3/23/2024,701,131,36,PC,,MXN,"2,765.52",23.03.2024  07:46:46,B-P0A-2310,4513574
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,131,1,PC,,MXN,31.54,23.03.2024  07:46:47,B-P0A-2310,4513575
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:48,B-P0A-2310,4513576
2310,2311,23003785020A,OUTER LENS LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,10,PC,,MXN,269.16,23.03.2024  07:46:50,B-P0A-2310,4513577
2310,2311,23003785020A,OUTER LENS LH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,131,10,PC,,MXN,269.16,23.03.2024  07:46:51,B-P0A-2310,4513578
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:46:51,B-P0A-2310,4513579
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:46:53,B-P0A-2310,4513580
2310,2311,230A300843AB,HOUSING LH 416 FL T1 W/Adj NUEVA HOMOLOG,1,3/23/2024,702,131,5,PC,,MXN,256.1,23.03.2024  07:46:55,B-P0A-2310,4513581
2310,2311,23003784020A,OUTER LENS RH TAIL LIGHT VW416 FL T1,1,3/23/2024,702,551,-1,PC,31100PR017,MXN,-26.92,23.03.2024  07:55:32,B-P0A-2310,4513602
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:55:33,B-P0A-2310,4513623
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:55:33,B-P0A-2310,4513614
2310,2311,23003907020A,EXTERNAL LENS LH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:55:33,B-P0A-2310,4513618
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:55:34,B-P0A-2310,4513613
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,551,-1,PC,31100PR042,MXN,-31.54,23.03.2024  07:55:34,B-P0A-2310,4513612
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:55:35,B-P0A-2310,4513625
2310,2311,23003838020D,OUTERLENS RH R.L. AU426PA - ECE,1,3/23/2024,702,131,50,PC,,MXN,945.02,23.03.2024  07:55:37,B-P0A-2310,4513626
2310,2311,23003838020D,OUTERLENS RH R.L. AU426PA - ECE,1,3/23/2024,702,131,50,PC,,MXN,945.02,23.03.2024  07:55:38,B-P0A-2310,4513627
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:55:39,B-P0A-2310,4513628
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:55:41,B-P0A-2310,4513630
2310,2311,23F03788900B,3CM.945.275B SET REAR LAMP VW416COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,"1,186.16",23.03.2024  07:55:42,B-P0A-2310,4513631
2310,2311,23003784051A,STOP REFLECTOR MTLZ RH TL VW416 FL T1,1,3/23/2024,702,131,36,PC,,MXN,313.36,23.03.2024  07:55:43,B-P0A-2310,4513632
2310,2311,230F03788000,3CM.945.208B T LIGHT RH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:55:45,B-P0A-2310,4513633
2310,2311,23003906020A,External Lens RH T1 VW316,1,3/23/2024,702,131,10,PC,,MXN,315.35,23.03.2024  07:55:47,B-P0A-2310,4513634
2310,2311,230F03789000,3CM.945.207B T LIGHT LH VW416 COUPE T1,1,3/23/2024,702,131,1,PC,,MXN,593.08,23.03.2024  07:55:48,B-P0A-2310,4513635
